candidate,direction,status,n,win_rate,strict_win_rate,sortino,total_expectancy,timeout_fraction,dominant_coin,max_coin_share,dominant_year,max_year_share,n_shock_excluded,pattern_significant,pattern_p_value,pattern_oos_sd,pattern_excess_return,pattern_mfe_mae_ratio,fdr_alpha,fdr_significant,fdr_demoted,prior_weight
dovish_claims_then_trend_quality_breakout,long,watch,901,0.2823529411764706,0.2397336293007769,1.0406141567120684,2.7855903854135597,0.1509433962264151,BTCUSDT,0.3861069455197765,2020.0,0.6401077834611946,116,False,0.8925,0.20177456221067036,-0.025541671079855638,1.2564931041252974,0.05,False,,1.0
jobless_claims_surprise_with_negative_funding,long,rejected,438,0.37464788732394366,0.3036529680365297,2.219988119737995,2.865433290168288,0.18949771689497716,BTCUSDT,0.584443332629742,2023.0,0.5850479931680517,27,False,0.558,0.03650360877506652,-0.0002883070265440874,0.8791390866804634,0.05,False,,1.0
jobless_claims_surprise_with_oversold_rsi,long,watch,676,0.32945091514143093,0.29289940828402367,1.0274127100540706,1.6942295589277827,0.11094674556213018,ADAUSDT,1.0,2025.0,0.3755258651246591,50,False,1.0,0.05557025463433969,-0.010405047327872839,0.7084036492861799,0.05,False,,1.0
hawkish_claims_surprise_then_bollinger_breakout_continuation,long,watch,107,0.2465753424657534,0.16822429906542055,-0.6225079014047061,-0.2152510035660536,0.3177570093457944,BNBUSDT,0.4339123826514774,2021.0,0.7074133455797704,13,False,0.363,0.4577318697837229,0.012749932206425688,2.079082345422816,0.05,False,,1.0
hawkish_claims_surprise_then_rsi_momentum,long,rejected,169,0.58,0.3431952662721893,1.2547847412767041,0.8024124133715766,0.40828402366863903,BNBUSDT,0.28301501876764146,2021.0,0.5027210708026848,21,False,0.5715,0.1991390806820842,-0.02265762026809493,1.5556884290468005,0.05,False,,1.0
hawkish_claims_then_funding_negative,long,rejected,198,0.4111111111111111,0.18686868686868688,3.0435270574572484,1.9265282918818858,0.5454545454545454,XRPUSDT,0.4056275777699214,2023.0,0.33581547260032707,22,True,0.0335,0.10699800733566053,0.031285222678771485,1.7820533487866168,0.05,False,True,1.0
hawkish_claims_then_rsi_below_50,short,watch,709,0.4592198581560284,0.36530324400564174,-0.7350572743601727,-1.597306400067004,0.20451339915373765,,,2022.0,0.6793907110707728,38,False,0.9995,0.4457463881927952,-0.05608831490591386,0.6143582646094401,0.05,False,,1.0
claims_surprise_then_funding_stretched_reversion,short,watch,650,0.3602150537634409,0.30923076923076925,-1.369387865166762,-2.8668053061082657,0.14153846153846153,XRPUSDT,0.36103194444395137,2022.0,0.525422693091284,40,True,0.006,0.03764510783081548,0.0035035396402498475,0.9998441922675966,0.05,False,,1.0
claims_surprise_then_low_efficiency_breakout_fade,short,watch,1068,0.306951871657754,0.2687265917602996,1.8815918838633061,4.667819204933754,0.12453183520599251,ADAUSDT,0.8369921947730177,2022.0,0.5979564744022521,26,False,0.351,0.11298897205016928,0.011500223319443649,1.1180691809254808,0.05,False,,1.0
hot_cpi_surprise_then_overextended_band,short,watch,106,0.6363636363636364,0.46226415094339623,0.053484963512896694,0.018972193315610286,0.27358490566037735,LTCUSDT,0.3495411439618115,2025.0,0.6234576284356005,8,False,0.7085,0.5176541629500385,-0.00989925625884372,1.3640517277770434,0.05,False,,1.0
rate_surprise_then_rsi_oversold_reversal,long,watch,88,0.24285714285714285,0.19318181818181818,4.440211684977011,0.9626670450346613,0.20454545454545456,BNBUSDT,0.8851247424658792,2025.0,0.6642396656637105,9,False,0.9135,0.1858755880200861,-0.047837474224450095,3.033884770252615,0.05,False,,1.0
jobless_claims_surprise_then_bollinger_oversold,long,watch,175,0.48,0.4114285714285714,-4.631275571165229,-3.1621997072367782,0.14285714285714285,XRPUSDT,0.3995296570652391,2023.0,0.8644595696716233,7,False,0.7545,0.07925636976872676,-0.009567152148982804,0.7063145143870511,0.05,False,,1.0
dovish_claims_surprise_then_extreme_oversold_rsi,long,rejected,106,0.4948453608247423,0.4528301886792453,-2.748913761444265,-1.1641816044598072,0.08490566037735849,BTCUSDT,0.35733673162704654,2023.0,0.4713943282813833,17,False,0.6215,0.08483497762241944,-0.0026530620399384704,1.1482788969909985,0.05,False,,1.0
dovish_claims_surprise_then_crowded_negative_funding,long,watch,352,0.5506756756756757,0.4630681818181818,-0.485187551347185,-0.6392753472778576,0.1590909090909091,BTCUSDT,0.5507709359587103,2023.0,0.6506114862591745,28,False,0.8095,0.10124620367125721,-0.006871401596206085,1.1075527718393683,0.05,False,,1.0
hawkish_fed_surprise_then_oversold_rsi_short,short,watch,84,0.59375,0.4523809523809524,-0.4191491689845844,-0.23037885751533502,0.23809523809523808,ADAUSDT,0.30137042730003033,2026.0,1.0,8,True,0.0715,0.06678052859139516,0.008856713977035215,0.7498011343394418,0.05,False,,1.0
hawkish_fed_surprise_then_stretched_funding_unwind,short,watch,72,0.3103448275862069,0.25,-7.654469136537641,-2.49557697979935,0.19444444444444445,DOGEUSDT,1.0,,,3,False,0.929,0.13724298103263613,-0.05682164547948327,0.3944406088647755,0.05,False,,1.0
dovish_cpi_then_momentum_confirmed,long,watch,96,0.275,0.22916666666666666,0.7440337859175312,0.14628355178460986,0.16666666666666666,BTCUSDT,0.3354519943289687,2023.0,0.8194795000009992,1,False,0.376,0.031116083248337808,0.0012670071074268922,1.0572427560962014,0.05,False,,1.0
claims_surprise_then_bollinger_overshoot_continuation,long,watch,64,0.08333333333333333,0.0625,8.723824230528596,1.1359201135643844,0.25,ADAUSDT,0.7098018270887407,2023.0,0.8146181493186446,13,False,0.8055,0.09363809902313867,-0.06484874794974667,1.4096971366755524,0.05,False,,1.0
claims_surprise_then_low_efficiency_fade,short,watch,572,0.28225806451612906,0.24475524475524477,-0.04733445293576945,-0.06302519952594177,0.13286713286713286,ADAUSDT,0.9614961127755077,2022.0,0.6423594622072558,12,False,0.31,0.14927382351914306,0.018335548134465696,1.4362371666077463,0.05,False,,1.0
